Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Min,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Idle Std,Idle Max,Label,Traffic Type,Traffic Subtype
192.168.1.70-192.168.1.90-8329-0-6,192.168.1.70,8329.0,192.168.1.90,0,6.0,19772260.0,2.0,1.0,80.0,0.0,50.0,14.142135623730953,0.0,0.0,0.0,4.046072629026727,0.1517277235885022,9886130.0,13925444.164849896,39354.0,19732906.0,0.0,19732906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.050575907862834,0.0,20.615528128088304,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,19732906.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-5041-0-6,192.168.1.70,5041.0,192.168.1.90,0,6.0,17590243.0,3.0,1.0,1480.0,0.0,500.0,11.547005383792516,0.0,0.0,0.0,84.13755284676851,0.2273987914777527,5863414.333333334,4836081.491261012,594929.0,16995314.0,2267148.3892573067,6894541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0568496978694381,0.0,219.3627133311402,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,493.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,740.0,0.0,512.0,0.0,20.0,0.0,0.0,2267148.3892573067,10100773.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-61281-0-6,192.168.1.70,61281.0,192.168.1.90,0,6.0,118545.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,421.7807583618035,16.87123033447214,118545.0,0.0,118545.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,8.43561516723607,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-55168-0-6,192.168.1.70,55168.0,192.168.1.90,0,6.0,20110923.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,49.72422200612076,0.0994484440122415,20110923.0,0.0,20110923.0,20110923.0,0.0,20110923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,20110923.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-1207-30002-6,192.168.1.70,1207.0,192.168.1.90,30002,6.0,65198.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.67578760084665,65198.0,0.0,65198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.337893800423323,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-23898-0-6,192.168.1.70,23898.0,192.168.1.90,0,6.0,3133307.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,319.1516184018993,0.957454855205698,1566653.5,2185138.851882072,21527.0,3111780.0,0.0,3111780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.3191516184018994,0.0,250.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-5146-0-6,192.168.1.70,5146.0,192.168.1.90,0,6.0,42620.0,1.0,1.0,480.0,0.0,480.0,0.0,0.0,0.0,0.0,11262.318160488034,46.926325668700144,42620.0,0.0,42620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,23.463162834350072,0.0,277.1281292110204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-45427-0-6,192.168.1.70,45427.0,192.168.1.90,0,6.0,9929491.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,100.71009682167998,0.2014201936433599,9929491.0,0.0,9929491.0,9929491.0,0.0,9929491.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,9929491.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-54000-0-6,192.168.1.70,54000.0,192.168.1.90,0,6.0,9970856.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,100.29229185538334,0.2005845837107666,9970856.0,0.0,9970856.0,9970856.0,0.0,9970856.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,9970856.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-8897-0-6,192.168.1.70,8897.0,192.168.1.90,0,6.0,1386519.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,72.12306502831912,1.4424613005663824,1386519.0,0.0,1386519.0,1386519.0,0.0,1386519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-51268-0-6,192.168.1.70,51268.0,192.168.1.90,0,6.0,45694.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,10942.355670328709,43.76942268131484,45694.0,0.0,45694.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,21.88471134065741,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-28860-0-6,192.168.1.70,28860.0,192.168.1.90,0,6.0,6348738.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,15.751161884456408,0.3150232376891281,6348738.0,0.0,6348738.0,6348738.0,0.0,6348738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,6348738.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-36420-0-6,192.168.1.70,36420.0,192.168.1.90,0,6.0,2320819.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,43.08823738516445,0.8617647477032891,2320819.0,0.0,2320819.0,2320819.0,0.0,2320819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-61967-0-6,192.168.1.70,61967.0,192.168.1.90,0,6.0,43788.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1141.865351237782,45.67461404951128,43788.0,0.0,43788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,22.83730702475564,0.0,28.867513459481287,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-30993-0-6,192.168.1.70,30993.0,192.168.1.90,0,6.0,24141.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2071.1652375626527,82.84660950250611,24141.0,0.0,24141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,41.423304751253056,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-58942-0-6,192.168.1.70,58942.0,192.168.1.90,0,6.0,280713.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,1781.1786415306738,7.124714566122695,280713.0,0.0,280713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,3.562357283061348,0.0,288.67513459481285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-37665-0-6,192.168.1.70,37665.0,192.168.1.90,0,6.0,42548505.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,2.3502588398816835,0.0705077651964505,21274252.5,29977383.98779094,77041.0,42471464.0,0.0,42471464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0235025883988168,0.0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,42471464.0,Malicious,DoS,DoS FIN
192.168.1.70-192.168.1.90-43650-34881-6,192.168.1.70,43650.0,192.168.1.90,34881,6.0,19550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.30179028132991,19550.0,0.0,19550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,51.15089514066496,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-2963-6520-6,192.168.1.70,2963.0,192.168.1.90,6520,6.0,445322.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.491132259353906,445322.0,0.0,445322.0,445322.0,0.0,445322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-53197-0-6,192.168.1.70,53197.0,192.168.1.90,0,6.0,18980992.0,2.0,1.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,51.63059970732826,0.1580528562469232,9490496.0,13305567.490404082,82039.0,18898953.0,0.0,18898953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.052684285415641,0.0,246.84678108764825,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,18898953.0,Malicious,DoS,DoS FIN
192.168.1.70-192.168.1.90-12244-0-6,192.168.1.70,12244.0,192.168.1.90,0,6.0,11735.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,4260.758414997869,170.43033659991477,11735.0,0.0,11735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,85.21516829995738,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-28063-0-6,192.168.1.70,28063.0,192.168.1.90,0,6.0,10721415.0,3.0,0.0,130.0,0.0,50.0,11.547005383792516,0.0,0.0,0.0,12.125265181881309,0.2798138118895686,5360707.5,6567332.719122772,716902.0,10721415.0,6567332.719122772,716902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,30.0,11.547005383792516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,3.0,130.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10004513.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-37020-0-6,192.168.1.70,37020.0,192.168.1.90,0,6.0,12397981.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,8.065829428194801,0.241974882845844,6198990.5,8707500.28682816,41858.0,12356123.0,0.0,12356123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.080658294281948,0.0,25.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,12356123.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-26768-0-6,192.168.1.70,26768.0,192.168.1.90,0,6.0,141735.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,3527.7101633329808,14.110840653331922,141735.0,0.0,141735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,7.055420326665961,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-61856-0-6,192.168.1.70,61856.0,192.168.1.90,0,6.0,22400480.0,4.0,1.0,180.0,0.0,50.0,10.0,0.0,0.0,0.0,8.035542095526523,0.2232095026535145,5600120.0,5928255.793161706,78847.0,22321633.0,5691516.0338331945,1380828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0446419005307029,0.0,20.41241452319316,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,512.0,0.0,20.0,1380828.0,0.0,3115520.2560825213,12673408.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-1890-0-6,192.168.1.70,1890.0,192.168.1.90,0,6.0,96486.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,518.209895736169,20.72839582944676,96486.0,0.0,96486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.36419791472338,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-29093-0-6,192.168.1.70,29093.0,192.168.1.90,0,6.0,17569.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,28459.21794069099,113.83687176276396,17569.0,0.0,17569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,56.91843588138197,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR
192.168.1.177-192.168.1.42-51448-53-17,192.168.1.177,51448.0,192.168.1.42,53,17.0,8253563.0,2.0,0.0,76.0,0.0,38.0,0.0,0.0,0.0,0.0,9.208144409874862,0.242319589733549,8253563.0,0.0,8253563.0,8253563.0,0.0,8253563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8253563.0,Malicious,Mirai,Mirai DDoS DNS
192.168.1.70-192.168.1.90-49546-80-6,192.168.1.70,49546.0,192.168.1.90,80,6.0,5160921.0,4.0,4.0,300.0,643.0,300.0,150.0,643.0,0.0,160.75,182.7193247096788,1.5501109201245282,737274.4285714285,1849357.2071027684,19.0,230167.0,66513.42969155427,19.0,1701780.0,2855934.894507051,21.0,0.0,0.0,0.0,0.0,136.0,136.0,0.7750554600622641,0.0,224.9009658592965,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,4.0,300.0,643.0,65280.0,504.0,32.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS HTTP
192.168.1.70-192.168.1.90-59606-0-6,192.168.1.70,59606.0,192.168.1.90,0,6.0,19396493.0,2.0,1.0,80.0,0.0,50.0,14.142135623730953,0.0,0.0,0.0,4.124456931466941,0.1546671349300103,9698246.5,13680790.168306818,24467.0,19372026.0,0.0,19372026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0515557116433367,0.0,20.615528128088304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,19372026.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-65378-0-6,192.168.1.70,65378.0,192.168.1.90,0,6.0,14931.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,33487.37525952716,133.94950103810862,14931.0,0.0,14931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,66.97475051905431,0.0,288.67513459481285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-51310-63498-6,192.168.1.70,51310.0,192.168.1.90,63498,6.0,15648.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.81186094069533,15648.0,0.0,15648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,63.905930470347656,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-44088-64597-6,192.168.1.70,44088.0,192.168.1.90,64597,6.0,14262.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.23278642546626,14262.0,0.0,14262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,70.11639321273313,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-2596-0-6,192.168.1.70,2596.0,192.168.1.90,0,6.0,182623.0,1.0,1.0,480.0,0.0,480.0,0.0,0.0,0.0,0.0,2628.3655399374666,10.95152308307278,182623.0,0.0,182623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,5.475761541536389,0.0,277.1281292110204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-9864-0-6,192.168.1.70,9864.0,192.168.1.90,0,6.0,10141188.0,2.0,0.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,267.42428993526204,0.1972155530496032,10141188.0,0.0,10141188.0,10141188.0,0.0,10141188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1356.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,10141188.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-64421-0-6,192.168.1.70,64421.0,192.168.1.90,0,6.0,49232.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1015.5996100097498,40.62398440038999,49232.0,0.0,49232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.311992200195,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-61230-0-6,192.168.1.70,61230.0,192.168.1.90,0,6.0,2949205.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,33.9074428532435,1.017223285597305,1474602.5,1893894.2966333944,135417.0,2813788.0,0.0,2813788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.339074428532435,0.0,25.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-36699-0-6,192.168.1.70,36699.0,192.168.1.90,0,6.0,23159.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,21589.878664881904,86.35951465952762,23159.0,0.0,23159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,43.17975732976381,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-2131-0-6,192.168.1.70,2131.0,192.168.1.90,0,6.0,3077288.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,324.96145957089493,0.9748843787126849,1538644.0,2105503.7790780617,49828.0,3027460.0,0.0,3027460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.3249614595708949,0.0,250.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-24199-0-6,192.168.1.70,24199.0,192.168.1.90,0,6.0,20154411.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,49.61693001100355,0.1488507900330106,10077205.5,14225149.25273547,18506.0,20135905.0,0.0,20135905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0496169300110035,0.0,250.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,20135905.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-27308-0-6,192.168.1.70,27308.0,192.168.1.90,0,6.0,18595.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1613.3369185264855,107.55579456843238,18595.0,0.0,18595.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,53.77789728421619,0.0,17.320508075688775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-1181-36063-6,192.168.1.70,1181.0,192.168.1.90,36063,6.0,2649578.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7548371853932966,2649578.0,0.0,2649578.0,2649578.0,0.0,2649578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-20438-0-6,192.168.1.70,20438.0,192.168.1.90,0,6.0,28079476.0,2.0,0.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,34.9009361855613,0.0712264003786965,28079476.0,0.0,28079476.0,28079476.0,0.0,28079476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,480.0,11.547005383792516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,28079476.0,Malicious,DoS,DoS RST
