Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Min,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Idle Std,Idle Max,Label,Traffic Type,Traffic Subtype,Birch_Cluster
192.168.1.70-192.168.1.90-53205-0-6,192.168.1.70,53205.0,192.168.1.90,0,6.0,94955.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,526.5652151018904,21.062608604075614,94955.0,0.0,94955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.531304302037809,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,0
192.168.1.70-192.168.1.90-3680-0-6,192.168.1.70,3680.0,192.168.1.90,0,6.0,28413.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1759.757857318833,70.39031429275332,28413.0,0.0,28413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,35.19515714637666,0.0,28.867513459481287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-37594-0-6,192.168.1.70,37594.0,192.168.1.90,0,6.0,9533017.0,2.0,0.0,80.0,0.0,50.0,14.142135623730953,0.0,0.0,0.0,8.39188684967204,0.209797171241801,9533017.0,0.0,9533017.0,9533017.0,0.0,9533017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,30.0,11.547005383792516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,9533017.0,Malicious,DoS,DoS RST,0
192.168.1.70-192.168.1.90-55492-0-6,192.168.1.70,55492.0,192.168.1.90,0,6.0,10069711.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,99.307715981124,0.1986154319622479,10069711.0,0.0,10069711.0,10069711.0,0.0,10069711.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,10069711.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-30202-0-6,192.168.1.70,30202.0,192.168.1.90,0,6.0,39696013.0,3.0,1.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,3.7787170212786862,0.1007657872340982,13232004.333333332,16954150.3181128,64797.0,39631216.0,17743263.583113678,7269226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0251914468085245,0.0,22.36067977499789,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,512.0,0.0,20.0,0.0,0.0,17743263.583113678,32361990.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-47172-0-17,192.168.1.70,47172.0,192.168.1.90,0,17.0,35288160.0,2.0,0.0,550.0,0.0,500.0,318.1980515339464,0.0,0.0,0.0,15.585964244097738,0.0566762336149008,35288160.0,0.0,35288160.0,35288160.0,0.0,35288160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,50.0,259.8076211353316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,2.0,550.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35288160.0,Malicious,DoS,DoS UDP,0
192.168.1.70-192.168.1.90-11188-0-6,192.168.1.70,11188.0,192.168.1.90,0,6.0,973271.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,513.7315300671653,2.054926120268661,973271.0,0.0,973271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.0274630601343304,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-56708-0-6,192.168.1.70,56708.0,192.168.1.90,0,6.0,203978.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,2451.244742080028,9.804978968320114,203978.0,0.0,203978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4.902489484160057,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-39082-0-6,192.168.1.70,39082.0,192.168.1.90,0,6.0,26608.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1879.13409500902,75.1653638003608,26608.0,0.0,26608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,37.5826819001804,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,0
192.168.1.70-192.168.1.90-3208-0-6,192.168.1.70,3208.0,192.168.1.90,0,6.0,7735439.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,12.927514521153872,0.3878254356346162,3867719.5,5396871.592146741,51555.0,7683884.0,0.0,7683884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.1292751452115387,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,7683884.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-1553-46444-6,192.168.1.70,1553.0,192.168.1.90,46444,6.0,30354.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88917440864466,30354.0,0.0,30354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,32.94458720432233,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-2103-13331-6,192.168.1.70,2103.0,192.168.1.90,13331,6.0,17482.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.40338634023568,17482.0,0.0,17482.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,57.20169317011784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-65472-0-17,192.168.1.70,65472.0,192.168.1.90,0,17.0,15489625.0,3.0,0.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,9.68390132104554,0.1936780264209107,7744812.5,7589440.01497874,2378268.0,15489625.0,7589440.01497874,2378268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,8.0,2378268.0,0.0,0.0,13111357.0,Malicious,DoS,DoS UDP,0
192.168.1.70-192.168.1.90-36026-0-6,192.168.1.70,36026.0,192.168.1.90,0,6.0,54936.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,910.1499927188,36.405999708752006,54936.0,0.0,54936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18.202999854376003,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-5714-0-6,192.168.1.70,5714.0,192.168.1.90,0,6.0,1760120.0,1.0,1.0,1356.0,0.0,1356.0,0.0,0.0,0.0,0.0,770.4020180442243,1.1362861623071154,1760120.0,0.0,1760120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.5681430811535577,0.0,782.8869650211325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1356.0,0.0,0.0,0.0,0.0,0.0,1.0,1356.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN,0
192.168.1.70-192.168.1.90-32756-0-6,192.168.1.70,32756.0,192.168.1.90,0,6.0,9953179.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,100.47041251845263,0.2009408250369052,9953179.0,0.0,9953179.0,9953179.0,0.0,9953179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,9953179.0,Malicious,DoS,DoS RST,0
192.168.1.70-192.168.1.90-8996-0-6,192.168.1.70,8996.0,192.168.1.90,0,6.0,14941317.0,2.0,0.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,181.51010382819663,0.1338570087228589,14941317.0,0.0,14941317.0,14941317.0,0.0,14941317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1356.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,14941317.0,Malicious,DoS,DoS RST,0
192.168.1.70-192.168.1.90-15188-0-6,192.168.1.70,15188.0,192.168.1.90,0,6.0,41228.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1212.768021732803,48.51072086931212,41228.0,0.0,41228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,24.25536043465606,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-14114-0-6,192.168.1.70,14114.0,192.168.1.90,0,6.0,10546.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,4741.134079271762,189.64536317087047,10546.0,0.0,10546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,94.82268158543523,0.0,28.867513459481287,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG,0
192.168.1.70-192.168.1.90-31798-0-6,192.168.1.70,31798.0,192.168.1.90,0,6.0,20529.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,24355.78937113352,97.42315748453407,20529.0,0.0,20529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,48.71157874226704,0.0,288.67513459481285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-33149-0-6,192.168.1.70,33149.0,192.168.1.90,0,6.0,132314.0,1.0,1.0,480.0,0.0,480.0,0.0,0.0,0.0,0.0,3627.734026633614,15.115558444306728,132314.0,0.0,132314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,7.557779222153363,0.0,277.1281292110204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,0
192.168.1.70-192.168.1.90-29684-0-6,192.168.1.70,29684.0,192.168.1.90,0,6.0,63477.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,787.6868787119744,31.50747514847897,63477.0,0.0,63477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.753737574239487,0.0,28.867513459481287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-49433-0-6,192.168.1.70,49433.0,192.168.1.90,0,6.0,7436.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,6724.045185583647,268.9618074233459,7436.0,0.0,7436.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,134.48090371167294,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-8748-0-6,192.168.1.70,8748.0,192.168.1.90,0,6.0,25263669.0,3.0,1.0,4048.0,0.0,1356.0,11.547005383792516,0.0,0.0,0.0,160.23009167829107,0.1583301301168884,8421223.0,7797400.935383277,22553.0,25241116.0,3973969.808753207,9810537.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,20.0,0.0395825325292221,0.0,604.247631356549,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1349.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,2024.0,0.0,512.0,0.0,20.0,0.0,0.0,3973969.808753207,15430579.0,Malicious,DoS,DoS URG,0
192.168.1.70-192.168.1.90-1553-30693-6,192.168.1.70,1553.0,192.168.1.90,30693,6.0,39784.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27146591594611,39784.0,0.0,39784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,25.13573295797305,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-2389-25151-6,192.168.1.70,2389.0,192.168.1.90,25151,6.0,47187.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.38455506813317,47187.0,0.0,47187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21.192277534066587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
136.162.16.0-255.255.255.1-0-0-0,136.162.16.0,0.0,255.255.255.1,0,0.0,85204632.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173645113566126,9467181.333333334,13542402.859809434,2091.0,85204632.0,13542402.859809434,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3372281.0,0.0,9972509.21246074,37671014.0,Benign,Audio,Audio,0
192.168.1.70-192.168.1.90-8672-0-6,192.168.1.70,8672.0,192.168.1.90,0,6.0,2907503.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,34.39377362637287,0.6878754725274574,2907503.0,0.0,2907503.0,2907503.0,0.0,2907503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST,0
192.168.1.70-192.168.1.90-14923-0-6,192.168.1.70,14923.0,192.168.1.90,0,6.0,10203546.0,2.0,1.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,96.04504159632349,0.2940154334581331,5101773.0,7108506.287502178,75300.0,10128246.0,0.0,10128246.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,0.0980051444860443,0.0,246.84678108764825,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10128246.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-19553-0-6,192.168.1.70,19553.0,192.168.1.90,0,6.0,15291.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,32698.97325223988,130.79589300895952,15291.0,0.0,15291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,65.39794650447976,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-63830-0-6,192.168.1.70,63830.0,192.168.1.90,0,6.0,219059.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,2282.490105405393,9.129960421621572,219059.0,0.0,219059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4.564980210810786,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,0
192.168.1.70-192.168.1.90-44993-0-6,192.168.1.70,44993.0,192.168.1.90,0,6.0,19163169.0,2.0,1.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,51.13976712306822,0.1565503075195966,9581584.5,13430999.040998422,84434.0,19078735.0,0.0,19078735.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,0.0521834358398655,0.0,246.84678108764825,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,19078735.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-2103-27639-6,192.168.1.70,2103.0,192.168.1.90,27639,6.0,140268.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.258419596771894,140268.0,0.0,140268.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,7.129209798385947,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-61789-0-17,192.168.1.70,61789.0,192.168.1.90,0,17.0,15023469.0,4.0,0.0,2000.0,0.0,500.0,0.0,0.0,0.0,0.0,133.12504588653923,0.2662500917730785,5007823.0,3623955.305340699,2734480.0,15023469.0,3623955.305340699,2734480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,0.0,0.0,8.0,5836445.0,0.0,0.0,9187024.0,Malicious,DoS,DoS UDP,0
192.168.1.70-192.168.1.90-1680-0-6,192.168.1.70,1680.0,192.168.1.90,0,6.0,211542.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,236.35968271076192,9.454387308430476,211542.0,0.0,211542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4.727193654215238,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-8440-0-6,192.168.1.70,8440.0,192.168.1.90,0,6.0,5920198.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,168.91326945483917,0.3378265389096783,5920198.0,0.0,5920198.0,5920198.0,0.0,5920198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,5920198.0,Malicious,DoS,DoS RST,0
192.168.1.70-192.168.1.90-1424-56688-6,192.168.1.70,1424.0,192.168.1.90,56688,6.0,13646.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5630954125751,13646.0,0.0,13646.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,73.28154770628755,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-8164-0-6,192.168.1.70,8164.0,192.168.1.90,0,6.0,20106.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2486.8198547697207,99.47279419078882,20106.0,0.0,20106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,49.73639709539441,0.0,28.867513459481287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-16430-0-6,192.168.1.70,16430.0,192.168.1.90,0,6.0,10133189.0,3.0,0.0,1500.0,0.0,500.0,0.0,0.0,0.0,0.0,148.02842422064762,0.2960568484412952,5066594.5,2657685.5858269804,3187327.0,10133189.0,2657685.5858269804,3187327.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,6945862.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-45218-0-6,192.168.1.70,45218.0,192.168.1.90,0,6.0,11505142.0,4.0,1.0,200.0,0.0,50.0,0.0,0.0,0.0,0.0,17.38353164176505,0.4345882910441262,2876285.5,2760251.772022557,74072.0,11431070.0,2488684.61261011,1352743.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,20.0,0.0869176582088252,0.0,20.41241452319316,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,512.0,0.0,20.0,3749337.0,0.0,0.0,6328990.0,Malicious,DoS,DoS URG,0
192.168.1.70-192.168.1.90-2237-0-6,192.168.1.70,2237.0,192.168.1.90,0,6.0,20269243.0,3.0,0.0,4068.0,0.0,1356.0,0.0,0.0,0.0,0.0,200.6981711157146,0.1480075008227983,10134621.5,20768.43327023009,10119936.0,20269243.0,20768.43327023009,10119936.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,1.0,2034.0,0.0,512.0,0.0,20.0,0.0,0.0,20768.43327023009,10149307.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-19587-0-6,192.168.1.70,19587.0,192.168.1.90,0,6.0,65590.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,762.3113279463333,30.492453117853334,65590.0,0.0,65590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.246226558926669,0.0,28.867513459481287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN,0
192.168.1.70-192.168.1.90-18620-0-6,192.168.1.70,18620.0,192.168.1.90,0,6.0,28291.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1060.407903573575,70.69386023823832,28291.0,0.0,28291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,35.34693011911916,0.0,17.320508075688775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,0
