Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Min,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Idle Std,Idle Max,Label,Traffic Type,Traffic Subtype,Cluster
192.168.1.70-192.168.1.90-4436-0-6,192.168.1.70,4436.0,192.168.1.90,0,6.0,42171422.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,23.71274082244606,0.0474254816448921,42171422.0,0.0,42171422.0,42171422.0,0.0,42171422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,42171422.0,Malicious,DoS,DoS CWR,3
192.168.1.70-192.168.1.90-4806-0-17,192.168.1.70,4806.0,192.168.1.90,0,17.0,14428327.0,2.0,0.0,2736.0,0.0,1368.0,0.0,0.0,0.0,0.0,189.62697476984,0.1386162096270759,14428327.0,0.0,14428327.0,14428327.0,0.0,14428327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,2.0,2736.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14428327.0,Malicious,DoS,DoS UDP,3
192.168.1.70-192.168.1.90-37866-0-6,192.168.1.70,37866.0,192.168.1.90,0,6.0,55188283.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,18.11978821664012,0.0543593646499203,27594141.5,10518594.500704952,20156372.0,35031911.0,0.0,35031911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0181197882166401,0.0,250.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,512.0,0.0,20.0,0.0,0.0,10518594.500704952,35031911.0,Malicious,DoS,DoS FIN,3
192.168.1.70-192.168.1.90-6609-0-6,192.168.1.70,6609.0,192.168.1.90,0,6.0,20379440.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,4.906906176028389,0.0981381235205677,20379440.0,0.0,20379440.0,20379440.0,0.0,20379440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,20379440.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-1227-0-6,192.168.1.70,1227.0,192.168.1.90,0,6.0,16607111.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,6.021516927296988,0.1204303385459397,16607111.0,0.0,16607111.0,16607111.0,0.0,16607111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,16607111.0,Malicious,DoS,DoS CWR,3
192.168.1.70-192.168.1.90-64007-0-6,192.168.1.70,64007.0,192.168.1.90,0,6.0,20220685.0,2.0,0.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,48.46522261733468,0.0989086175863973,20220685.0,0.0,20220685.0,20220685.0,0.0,20220685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,480.0,11.547005383792516,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,20220685.0,Malicious,DoS,DoS FIN,3
192.168.1.70-192.168.1.90-63830-0-6,192.168.1.70,63830.0,192.168.1.90,0,6.0,15172993.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,65.90657492559312,0.1318131498511862,15172993.0,0.0,15172993.0,15172993.0,0.0,15172993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,15172993.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-7124-0-6,192.168.1.70,7124.0,192.168.1.90,0,6.0,30103927.0,4.0,0.0,5404.0,0.0,1356.0,10.000000000000014,0.0,0.0,0.0,179.5114637369404,0.1328730301531757,10034642.333333334,345921.82635724696,9636862.0,30103927.0,345921.82635724696,9636862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1336.0,10.954451150103305,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,1.0,1801.0,0.0,512.0,0.0,20.0,0.0,0.0,345921.82635724696,10264997.0,Malicious,DoS,DoS SYN,3
192.168.1.70-192.168.1.90-21768-0-6,192.168.1.70,21768.0,192.168.1.90,0,6.0,35068933.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,28.515267345031567,0.0570305346900631,35068933.0,0.0,35068933.0,35068933.0,0.0,35068933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,35068933.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-24210-0-6,192.168.1.70,24210.0,192.168.1.90,0,6.0,11981284.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,83.46350858555726,0.1669270171711145,11981284.0,0.0,11981284.0,11981284.0,0.0,11981284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,11981284.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-4605-0-6,192.168.1.70,4605.0,192.168.1.90,0,6.0,23940925.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,4.176948050252862,0.0835389610050572,23940925.0,0.0,23940925.0,23940925.0,0.0,23940925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,23940925.0,Malicious,DoS,DoS ACK,3
192.168.1.70-192.168.1.90-16362-0-6,192.168.1.70,16362.0,192.168.1.90,0,6.0,20086499.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,49.78468373209289,0.0995693674641857,20086499.0,0.0,20086499.0,20086499.0,0.0,20086499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,20086499.0,Malicious,DoS,DoS SYN,3
192.168.1.70-192.168.1.90-12865-0-6,192.168.1.70,12865.0,192.168.1.90,0,6.0,20183513.0,3.0,0.0,4068.0,0.0,1356.0,0.0,0.0,0.0,0.0,201.5506418530808,0.1486361665583191,10091756.5,639826.2780634287,9639331.0,20183513.0,639826.2780634287,9639331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,1.0,2034.0,0.0,512.0,0.0,20.0,0.0,0.0,639826.2780634287,10544182.0,Malicious,DoS,DoS ECN,3
192.168.1.70-192.168.1.90-6228-0-6,192.168.1.70,6228.0,192.168.1.90,0,6.0,29541497.0,2.0,0.0,2692.0,0.0,1356.0,14.142135623730953,0.0,0.0,0.0,91.12605227825794,0.067701376135407,29541497.0,0.0,29541497.0,29541497.0,0.0,29541497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1336.0,11.547005383792516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,2.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,29541497.0,Malicious,DoS,DoS ACK,3
192.168.1.70-192.168.1.90-62186-0-6,192.168.1.70,62186.0,192.168.1.90,0,6.0,46842682.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,2.1348051761852576,0.0426961035237051,46842682.0,0.0,46842682.0,46842682.0,0.0,46842682.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,46842682.0,Malicious,DoS,DoS URG,3
192.168.1.70-192.168.1.90-54173-0-6,192.168.1.70,54173.0,192.168.1.90,0,6.0,30056948.0,2.0,0.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,32.60477411079795,0.066540355328159,30056948.0,0.0,30056948.0,30056948.0,0.0,30056948.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,480.0,11.547005383792516,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,30056948.0,Malicious,DoS,DoS PSH,3
192.168.1.70-192.168.1.90-39463-0-6,192.168.1.70,39463.0,192.168.1.90,0,6.0,17287656.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,5.784474193609591,0.1156894838721918,17287656.0,0.0,17287656.0,17287656.0,0.0,17287656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,17287656.0,Malicious,DoS,DoS ECN,3
192.168.1.70-192.168.1.90-18762-0-6,192.168.1.70,18762.0,192.168.1.90,0,6.0,21440078.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,4.664162135977304,0.093283242719546,21440078.0,0.0,21440078.0,21440078.0,0.0,21440078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,21440078.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-24973-0-6,192.168.1.70,24973.0,192.168.1.90,0,6.0,29070308.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,34.39936033701466,0.0687987206740293,29070308.0,0.0,29070308.0,29070308.0,0.0,29070308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,29070308.0,Malicious,DoS,DoS ACK,3
192.168.1.70-192.168.1.90-29286-0-6,192.168.1.70,29286.0,192.168.1.90,0,6.0,18653266.0,2.0,0.0,80.0,0.0,50.0,14.142135623730953,0.0,0.0,0.0,4.288793179703759,0.1072198294925939,18653266.0,0.0,18653266.0,18653266.0,0.0,18653266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,30.0,11.547005383792516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,18653266.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-4739-0-6,192.168.1.70,4739.0,192.168.1.90,0,6.0,35183511.0,2.0,0.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,77.08156243985997,0.0568448100588937,35183511.0,0.0,35183511.0,35183511.0,0.0,35183511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,35183511.0,Malicious,DoS,DoS ECN,3
192.168.1.70-192.168.1.90-51146-0-6,192.168.1.70,51146.0,192.168.1.90,0,6.0,42204583.0,5.0,0.0,2480.0,0.0,500.0,8.944271909999163,0.0,0.0,0.0,58.76139091339915,0.1184705461963692,10551145.75,959838.2035605012,10037146.0,42204583.0,959838.2035605012,10037146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,480.0,8.164965809277259,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,1.0,620.0,0.0,512.0,0.0,20.0,0.0,0.0,959838.2035605012,11990257.0,Malicious,DoS,DoS SYN,3
192.168.1.70-192.168.1.90-53305-0-6,192.168.1.70,53305.0,192.168.1.90,0,6.0,25007711.0,2.0,0.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,39.187912880151245,0.0799753324084719,25007711.0,0.0,25007711.0,25007711.0,0.0,25007711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,480.0,11.547005383792516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,25007711.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-4143-0-6,192.168.1.70,4143.0,192.168.1.90,0,6.0,20188911.0,3.0,0.0,4048.0,0.0,1356.0,11.547005383792516,0.0,0.0,0.0,200.5061095172493,0.1485964250374871,10094455.5,344199.07498495694,9851070.0,20188911.0,344199.07498495694,9851070.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,0.0,1336.0,10.000000000000014,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1349.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,2024.0,0.0,512.0,0.0,20.0,0.0,0.0,344199.07498495694,10337841.0,Malicious,DoS,DoS URG,3
192.168.1.70-192.168.1.90-6907-0-6,192.168.1.70,6907.0,192.168.1.90,0,6.0,29027605.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,34.449965817021415,0.0688999316340428,29027605.0,0.0,29027605.0,29027605.0,0.0,29027605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,29027605.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-43774-0-6,192.168.1.70,43774.0,192.168.1.90,0,6.0,32611221.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0664291901244667,0.0613285838024893,32611221.0,0.0,32611221.0,32611221.0,0.0,32611221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,32611221.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-65354-0-6,192.168.1.70,65354.0,192.168.1.90,0,6.0,17296991.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,5.781352375103856,0.1156270475020771,17296991.0,0.0,17296991.0,17296991.0,0.0,17296991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,17296991.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-21025-0-6,192.168.1.70,21025.0,192.168.1.90,0,6.0,30259211.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,33.04778832468566,0.0660955766493713,30259211.0,0.0,30259211.0,30259211.0,0.0,30259211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,30259211.0,Malicious,DoS,DoS CWR,3
192.168.1.70-192.168.1.90-10204-0-6,192.168.1.70,10204.0,192.168.1.90,0,6.0,25017874.0,2.0,0.0,2692.0,0.0,1356.0,14.142135623730953,0.0,0.0,0.0,107.60306811042378,0.0799428440642078,25017874.0,0.0,25017874.0,25017874.0,0.0,25017874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1336.0,11.547005383792516,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,2.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,25017874.0,Malicious,DoS,DoS FIN,3
192.168.1.70-192.168.1.90-8948-0-6,192.168.1.70,8948.0,192.168.1.90,0,6.0,20087362.0,3.0,0.0,1480.0,0.0,500.0,11.547005383792516,0.0,0.0,0.0,73.6781664013423,0.1493476345973154,10043681.0,47452.52187186683,10010127.0,20087362.0,47452.52187186683,10010127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,480.0,10.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,740.0,0.0,512.0,0.0,20.0,0.0,0.0,47452.52187186683,10077235.0,Malicious,DoS,DoS ACK,3
192.168.1.70-192.168.1.90-49264-0-6,192.168.1.70,49264.0,192.168.1.90,0,6.0,14931776.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,66.9712698609998,0.1339425397219996,14931776.0,0.0,14931776.0,14931776.0,0.0,14931776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,14931776.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-20004-0-6,192.168.1.70,20004.0,192.168.1.90,0,6.0,38844579.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,2.5743617918989417,0.0514872358379788,38844579.0,0.0,38844579.0,38844579.0,0.0,38844579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,38844579.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-2095-0-6,192.168.1.70,2095.0,192.168.1.90,0,6.0,30232401.0,4.0,0.0,5404.0,0.0,1356.0,10.000000000000014,0.0,0.0,0.0,178.74862138802672,0.1323083800059413,10077467.0,419930.26221385854,9749586.0,30232401.0,419930.26221385854,9749586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1336.0,10.954451150103305,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,0.0,0.0,1.0,1801.0,0.0,512.0,0.0,20.0,0.0,0.0,419930.26221385854,10550781.0,Malicious,DoS,DoS SYN,3
192.168.1.70-192.168.1.90-3436-0-6,192.168.1.70,3436.0,192.168.1.90,0,6.0,53189906.0,2.0,0.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,50.9871177437313,0.0376011192800378,53189906.0,0.0,53189906.0,53189906.0,0.0,53189906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1356.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,53189906.0,Malicious,DoS,DoS FIN,3
192.168.1.70-192.168.1.90-43749-0-6,192.168.1.70,43749.0,192.168.1.90,0,6.0,29308497.0,2.0,0.0,80.0,0.0,50.0,14.142135623730953,0.0,0.0,0.0,2.729583847305442,0.068239596182636,29308497.0,0.0,29308497.0,29308497.0,0.0,29308497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,30.0,11.547005383792516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,29308497.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-6454-0-6,192.168.1.70,6454.0,192.168.1.90,0,6.0,22798727.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,4.386209808995037,0.0877241961799007,22798727.0,0.0,22798727.0,22798727.0,0.0,22798727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,22798727.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-4897-0-6,192.168.1.70,4897.0,192.168.1.90,0,6.0,15764230.0,2.0,0.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,172.03504389367575,0.126869501396516,15764230.0,0.0,15764230.0,15764230.0,0.0,15764230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1356.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,15764230.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-11498-0-6,192.168.1.70,11498.0,192.168.1.90,0,6.0,30341017.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,3.2958684278776813,0.0659173685575536,30341017.0,0.0,30341017.0,30341017.0,0.0,30341017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,30341017.0,Malicious,DoS,DoS CWR,3
192.168.1.70-192.168.1.90-11266-0-6,192.168.1.70,11266.0,192.168.1.90,0,6.0,10134023.0,2.0,0.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,267.6133653929935,0.1973549892278713,10134023.0,0.0,10134023.0,10134023.0,0.0,10134023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1356.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,10134023.0,Malicious,DoS,DoS RST,3
192.168.1.70-192.168.1.90-53788-0-6,192.168.1.70,53788.0,192.168.1.90,0,6.0,17977471.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,5.562517664470158,0.1112503532894031,17977471.0,0.0,17977471.0,17977471.0,0.0,17977471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,17977471.0,Malicious,DoS,DoS CWR,3
192.168.1.70-192.168.1.90-11459-0-6,192.168.1.70,11459.0,192.168.1.90,0,6.0,9825655.0,2.0,0.0,2692.0,0.0,1356.0,14.142135623730953,0.0,0.0,0.0,273.97664583175373,0.2035487710488512,9825655.0,0.0,9825655.0,9825655.0,0.0,9825655.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,1336.0,11.547005383792516,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,2.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,9825655.0,Malicious,DoS,DoS URG,3
192.168.1.70-192.168.1.90-61391-0-6,192.168.1.70,61391.0,192.168.1.90,0,6.0,20101128.0,3.0,0.0,1480.0,0.0,500.0,11.547005383792516,0.0,0.0,0.0,73.62770885295592,0.1492453557830187,10050564.0,53663.74783780947,10012618.0,20101128.0,53663.74783780947,10012618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,480.0,11.547005383792513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,740.0,0.0,512.0,0.0,20.0,0.0,0.0,53663.74783780947,10088510.0,Malicious,DoS,DoS ACK,3
